item_id,qty,pprice,supplier_id,tax,Decision
22713,10,71.5,264,12,1
22714,10,71.5,264,12,1
22715,10,71.5,264,12,1
22716,10,71.5,264,12,1
22717,3,90,340,0,1
22718,3,90,340,0,1
22719,3,90,340,0,1
22720,5,150,340,0,1
22721,5,150,340,0,1
22722,2,95.22,42,5,1
22723,2,95.22,42,5,1
22724,2,95.22,42,5,1
22725,2,95.22,42,5,1
22726,2,95.22,42,5,1
22727,2,95.22,42,5,1
22135,3,238.08,42,5,1
4295,2,238,42,5,0
11379,12,285.6,42,5,0
4288,12,190.44,42,5,0
20711,24,228.72,42,5,0
4291,7,342.84,42,5,0
20714,12,95.28,42,5,0
4286,6,238.08,42,5,0
22137,6,238.08,42,5,0
11384,6,238.08,42,5,0
11383,6,238.08,42,5,0
11382,6,238.08,42,5,0
22728,3,75,340,0,0
22729,3,75,340,0,0
22730,5,125,340,0,0
22731,2,50,340,0,1
22732,3,75,340,0,1
22733,3,75,340,0,1
22734,3,75,340,0,1
22735,3,75,340,0,1
22736,1,170,340,0,1
22737,1,170,340,0,1
22738,1,110,340,0,1
22739,1,110,340,0,1
22740,1,110,340,0,1
22741,1,110,340,0,1
22742,1,110,340,0,1
22743,1,110,340,0,1
8731,8,200,132,0,1
22744,1,110,340,0,1
22745,5,500,340,0,1
22746,5,125,340,0,1
22747,5,125,340,0,1
22748,5,125,340,0,1
3958,12,203.4,106,18,1
22749,5,125,340,0,1
22750,5,125,340,0,1
22751,5,125,340,0,1
22154,12,92.4,106,18,1
22752,5,125,340,0,1
22753,5,125,340,0,1
4809,10,230,53,12,1
4810,5,115,53,12,1
6947,5,230,53,12,1
4799,10,460,53,12,1
4802,5,115,53,12,1
11914,5,305,53,12,1
22754,3,120,340,0,1
4801,3,183,53,12,1
22755,3,120,340,0,1
4800,5,205,53,5,1
4808,15,123,53,5,1
22756,3,120,340,0,1
13617,12,44.39,146,12,1
13618,12,44.39,146,12,1
22757,3,120,340,0,1
13619,12,44.39,146,12,1
22758,3,120,340,0,1
13615,12,41.99,146,18,1
13614,12,41.99,146,18,1
13613,12,41.99,146,18,1
9220,24,181.7,146,18,1
9215,30,113.49,146,18,1
22759,3,120,340,0,1
12631,72,272.41,146,18,1
9221,36,55.44,146,18,1
22760,3,120,340,0,1
22761,3,120,340,0,1
22762,1,40,340,0,1
22763,3,120,340,0,1
22764,3,120,340,0,1
22765,3,120,340,0,1
22766,2,150,340,0,1
22767,2,130,340,0,1
22768,2,130,340,0,1
22769,1,55,340,0,1
22770,1,60,340,0,0
22771,1,60,340,0,0
22772,1,60,340,0,0
5013,10,508.9,26,12,0
22773,1,60,340,0,0
22774,1,60,340,0,0
22775,1,60,340,0,0
6992,5,252.4,73,5,0
22776,1,60,340,0,0
6988,5,138.1,73,5,0
22777,4,609.52,297,5,0
22778,6,300.3,297,0,0
21449,6,286.02,297,5,0
19707,5,190.5,297,5,0
7302,5,152.4,73,5,1
21447,13,127.119,297,18,1
9639,5,176.2,73,5,1
21448,13,127.119,297,18,1
7301,5,195.25,73,5,1
7300,3,151.44,73,5,1
22779,1,60,340,0,1
22780,1,60,340,0,1
22781,1,60,340,0,1
13104,3,138.66,106,18,1
13987,3,184.89,106,18,1
22782,1,60,340,0,1
3950,12,181.56,106,18,1
22783,1,60,340,0,1
3949,8,151.36,106,18,1
22784,1,60,340,0,1
3905,12,184.92,106,18,1
22785,1,60,340,0,1
3947,12,181.56,106,18,1
10463,12,90.84,106,18,1
3969,6,46.2,106,18,1
3945,12,231.12,106,18,1
22786,1,60,340,0,1
3939,12,277.32,106,18,1
22156,12,136.2,106,18,1
22787,1,60,340,0,1
13882,6,46.2,106,18,1
22788,1,60,340,0,1
3937,12,184.92,106,18,1
3930,12,184.92,106,18,1
3967,6,46.2,106,18,1
3970,6,46.2,106,18,1
22157,12,136.2,106,18,1
13857,12,92.4,106,18,1
3936,12,92.4,106,18,1
3975,12,184.92,106,18,1
22789,1,60,340,0,1
7305,3,105.72,73,5,1
7303,3,105.72,73,5,1
3892,12,181.56,106,18,1
22790,1,60,340,0,1
22791,1,60,340,0,1
22792,1,60,340,0,1
3968,6,46.2,106,18,1
22793,1,60,340,0,1
22794,12,92.4,106,18,1
3931,12,92.4,106,18,1
22795,1,60,340,0,1
22796,1,60,340,0,1
3900,80,616,106,18,1
3927,20,154,106,18,1
22797,1,60,340,0,1
7672,12,227.04,106,18,1
22798,1,60,340,0,1
3951,12,138.72,106,18,1
3965,12,92.4,106,18,1
7660,12,184.92,106,18,1
3890,12,277.32,106,18,1
3886,12,138.72,106,18,1
3880,12,92.4,106,18,1
12379,12,92.4,106,18,1
3911,6,153.06,106,5,0
3909,12,102,106,5,0
3889,12,138.72,106,18,0
3884,12,138.72,106,18,0
22799,3,150,54,12,0
3888,12,138.72,106,18,0
3910,6,204.06,106,5,0
18688,2,314.28,54,12,0
3908,6,153.06,106,5,0
3895,12,92.4,106,18,0
17525,2,314.28,54,12,0
3894,12,92.4,106,18,0
3891,12,277.32,106,18,0
22800,1,60,340,0,0
3887,12,138.72,106,18,1
22801,1,60,340,0,1
17514,2,314.28,54,12,1
22802,1,60,340,0,1
17703,2,314.28,54,12,1
22803,1,60,340,0,1
17531,3,107.13,54,12,1
17527,3,203.58,54,12,1
22804,1,60,340,0,1
22805,1,60,340,0,1
22806,3,171.42,54,12,1
22807,1,60,340,0,1
17521,2,264.28,54,12,1
17518,2,264.28,54,12,1
22808,1,60,340,0,1
8437,2,264.28,54,12,1
19739,2,264.28,54,12,1
17520,3,353.58,54,12,1
17512,3,375,54,12,1
17513,3,375,54,12,1
18425,4,214.28,54,12,1
18427,3,267.87,54,12,1
22809,1,60,340,0,1
22811,1,60,340,0,1
22812,1,60,340,0,1
22813,1,60,340,0,1
22814,1,60,340,0,1
22815,1,60,340,0,1
22816,1,60,340,0,1
3503,10,714.29,152,5,1
22817,1,60,340,0,1
3504,20,728.57,152,5,1
3223,10,800,152,5,1
3495,10,809.52,152,5,1
22818,3,180,340,0,1
22819,1,60,340,0,1
22820,1,60,340,0,1
3496,20,819.05,152,5,1
3502,20,819.05,152,5,1
3492,10,1714.29,152,5,1
22821,1,60,340,0,1
3493,20,1733.4,152,5,1
22822,10,550,340,0,1
22823,3,165,340,0,1
22824,2,100,340,0,1
22825,2,100,340,0,1
22826,2,100,340,0,1
22827,2,100,340,0,1
22828,2,100,340,0,1
22829,2,100,340,0,1
22830,2,100,340,0,1
5794,48,864,315,0,1
6699,36,720,315,0,1
12561,10,110,315,0,1
6700,20,400,315,0,1
8493,10,105,315,0,1
12518,10,105,315,0,1
8492,10,50,315,0,1
5794,60,1080,315,0,1
6699,48,960,315,0,1
12519,6,126,315,0,1
12520,6,138,315,0,0
12561,10,110,315,0,0
6700,30,600,315,0,0
12394,2,117.14,327,5,0
12395,2,171.8,327,5,0
22347,6,444.936,54,18,0
22832,3,180,340,0,0
22833,3,180,340,0,0
5015,48,181.099,54,18,0
22834,3,180,340,0,0
5016,12,90.5532,54,18,0
22835,3,180,340,0,0
5017,6,90.6096,54,18,0
5018,6,271.77,54,18,0
22836,3,180,340,0,1
17132,6,222.438,54,18,1
22837,3,180,340,0,1
22838,3,180,340,0,1
22839,6,133.5,54,18,1
5056,12,311.4,54,18,1
22840,6,111.25,54,18,1
22841,3,180,340,0,1
22842,3,180,340,0,1
22843,10,148.27,54,18,1
18833,6,88.965,54,18,1
22844,3,180,340,0,1
5034,12,89.02,54,18,1
22845,3,180,340,0,1
15169,24,178.05,54,18,1
5057,12,311.4,54,18,1
5036,24,533.899,54,18,1
8364,12,89.0196,54,18,1
15164,6,133.48,54,18,1
17133,6,222.438,54,18,1
5024,36,267.059,54,18,1
22349,15,111.279,54,18,1
19699,12,89.02,54,18,1
11131,6,44.51,54,18,1
13351,12,44.45,54,18,1
5037,32,593.328,54,18,1
22846,20,148.37,54,18,1
19694,24,88.91,54,18,1
22847,2,70,340,0,1
5027,54,1201.28,54,18,1
13349,24,178.4,54,18,1
22848,2,70,340,0,1
9705,6,44.51,54,18,1
8377,48,177.6,54,18,1
22849,2,70,340,0,1
13350,12,45.28,54,18,1
22850,12,177.93,54,18,1
5028,12,89.0244,54,18,1
17558,12,89.025,54,18,1
22851,2,70,340,0,1
22852,2,70,340,0,1
22853,2,70,340,0,1
22854,2,70,340,0,1
22855,2,70,340,0,1
22856,2,70,340,0,1
22857,2,70,340,0,1
22858,2,70,340,0,1
22859,2,70,340,0,1
22860,2,70,340,0,1
22861,1,35,340,0,1
22862,1,35,340,0,1
22863,1,35,340,0,1
22864,1,35,340,0,1
22865,2,70,340,0,1
22866,2,70,340,0,1
22867,2,70,340,0,1
22868,2,70,340,0,1
22869,2,70,340,0,1
22870,1,35,340,0,1
22871,2,70,340,0,1
22872,2,70,340,0,1
22870,1,35,340,0,0
22873,2,70,340,0,0
22874,2,80,340,0,0
22875,2,80,340,0,0
8731,6,162,132,0,0
22876,1,40,340,0,0
22877,1,40,340,0,0
11730,3,266.88,15,12,0
22878,1,40,340,0,0
22879,1,40,340,0,0
2996,3,191.98,15,18,0
22880,1,40,340,0,0
22881,1,40,340,0,0
22882,1,40,340,0,0
22883,3,337.8,15,18,1
22884,1,40,340,0,1
22885,2,80,340,0,1
22886,2,80,340,0,1
20475,1,224.49,15,18,1
22887,2,80,340,0,1
22888,2,80,340,0,1
19254,2,266.01,15,18,1
9399,1,184.17,15,18,1
22890,2,80,340,0,1
22891,2,80,340,0,1
3006,2,325.44,15,18,1
22892,2,80,340,0,1
9400,1,240.39,15,18,1
22893,2,80,340,0,1
3010,2,406.82,15,18,1
20973,1,224.49,15,18,1
22895,1,40,340,0,1
11729,6,780,15,18,1
22896,1,40,340,0,1
13724,3,509.85,15,18,1
19440,6,440.34,15,12,1
22898,1,40,340,0,1
22899,1,40,340,0,1
20989,4,144,320,0,1
20990,1,36,320,0,1
20992,1,36,320,0,1
20991,2,82,320,0,1
21629,2,62,320,0,1
20993,3,54,320,0,1
3612,3,537.143,341,5,1
3610,6,377.143,341,5,1
22901,2,100,340,0,1
3609,12,422.856,341,5,1
16853,24,422.856,341,5,1
16836,3,216.101,341,18,1
16854,6,183.051,341,18,1
22902,2,100,340,0,1
22903,2,100,340,0,1
6035,3,137.16,180,5,1
6036,3,128.58,180,5,1
22905,2,100,340,0,1
5786,10,552.4,71,5,1
22224,3,182.85,71,5,1
5788,5,224.75,71,5,1
5789,3,111.99,71,5,1
5790,2,95.24,71,5,1
22906,3,381.36,32,18,1
22907,3,360.54,32,18,1
22908,2,100,340,0,1
11833,3,376.74,32,18,1
12327,6,369.84,32,18,1
22909,2,100,340,0,1
10779,12,809.16,32,18,1
22910,1,45,340,0,1
22911,1,45,340,0,1
16469,6,335.12,32,18,1
22912,1,45,340,0,1
22913,24,284.026,341,18,1
22914,3,87.61,32,18,1
22915,1,45,340,0,1
22916,3,87.61,32,18,1
10161,60,436.441,341,18,1
4992,3,76.88,32,18,1
22917,2,90,340,0,1
4940,6,158.37,32,18,1
10162,60,516.949,341,18,1
22918,2,90,340,0,1
22919,2,80,340,0,1
22920,2,80,340,0,1
11814,2,134.06,32,18,1
3791,3,291.428,341,5,1
3790,3,145.714,341,5,1
20581,1,97.29,192,18,1
22921,2,134.06,32,18,1
13093,12,335.593,341,18,1
20582,1,97.29,192,18,1
18303,12,288.136,341,18,1
4968,3,306.93,32,12,1
22094,1,97.29,192,18,1
10785,3,115.56,32,18,1
20584,1,97.29,192,18,1
22922,12,167.796,341,18,1
12513,1,97.29,192,18,1
15780,12,233.898,341,18,1
12243,1,111.19,192,18,1
22923,3,131.76,32,18,0
12236,1,194.58,192,18,0
22924,12,45.7627,341,18,0
12240,1,138.98,192,18,0
22925,2,134.06,32,18,0
16529,3,115.56,32,18,0
13295,10,69.5,192,18,0
16521,3,185.98,32,18,0
12238,1,166.78,192,18,0
11812,3,168.03,32,18,0
12241,1,166.78,192,18,0
16004,2,47.62,32,12,0
13673,2,89.28,32,12,0
13296,10,69.5,192,18,0
14718,20,208.4,192,18,1
17781,12,166.8,192,18,1
13287,12,166.8,192,18,1
22926,6,234.32,32,18,1
13288,10,139,192,18,1
19010,10,139,192,18,1
22927,12,91.5254,341,18,1
12248,10,139,192,18,1
16856,12,76.2712,341,18,1
12250,10,139,192,18,1
14967,12,208.44,192,18,1
13241,10,139,192,18,1
7243,3,223.729,341,18,1
7042,3,223.729,341,18,1
22929,6,126.54,32,18,1
12246,10,139,192,18,1
22930,6,234.3,32,18,1
14927,10,173.7,192,18,1
13294,12,208.44,192,18,1
22931,10,208.5,192,18,1
12257,10,243.2,192,18,1
22932,10,139,192,18,1
22933,1,251.93,32,18,1
22934,1,251.93,32,18,1
10780,1,251.93,32,18,1
22935,2,306.62,32,18,1
22937,10,139,192,18,1
22938,2,252.7,32,18,1
10786,3,376.74,32,18,1
22939,12,208.44,192,18,1
21316,12,208.44,192,18,1
22940,40,278,192,18,1
22942,40,278,192,18,1
7089,6,345.763,341,18,1
12588,8,278,192,18,1
22943,2,252.7,32,18,1
11821,2,240.36,32,18,1
12327,3,190.678,341,18,1
4940,3,76.2711,341,18,1
10782,1,251.93,32,18,1
22944,12,208.44,192,18,1
22945,2,252.7,32,18,1
15778,3,362.29,32,18,1
13191,3,298.14,32,18,1
14658,3,298.14,32,18,1
21969,42,722.4,40,0,1
21970,12,516,40,0,1
22946,2,283.5,32,18,1
21278,3,264.84,187,18,1
13553,2,296.62,187,18,1
13581,2,296.62,187,18,1
13554,2,296.62,187,18,1
13449,4,423.72,187,18,1
13571,24,508.56,187,18,1
21280,24,762.72,187,18,1
6639,3,208.02,32,18,1
22948,1,245.763,341,18,1
4932,6,382.29,32,18,1
14983,3,115.56,32,18,1
5008,3,62.4,32,18,1
7115,3,198.305,341,18,1
11836,3,254.25,32,18,1
10779,1,67.7966,341,18,1
4970,6,235.28,32,18,1
4932,1,67.7966,341,18,1
16490,1,67.7966,341,18,1
11816,3,138.69,32,18,1
4936,1,67.7966,341,18,1
4933,1,67.7966,341,18,1
12620,3,138.69,32,18,1
12274,3,254.25,32,18,1
4931,1,67.7966,341,18,1
5002,3,80.88,32,18,1
3801,4,145.76,341,18,1
22950,3,138.69,32,18,1
4936,6,382.29,32,18,1
4978,3,76.8798,32,18,1
4992,3,76.8798,32,18,1
22954,5,80.5085,341,18,1
22916,6,173.94,32,18,1
4933,6,382.29,32,18,1
5011,3,177.73,32,18,1
4931,6,382.29,32,18,1
4940,12,315.889,32,18,1
16482,2,138.68,32,18,1
22914,6,173.94,32,18,1
12325,3,138.69,32,18,0
16499,2,84.74,32,18,0
4938,6,355.46,32,18,0
22955,3,72.2598,32,18,0
16490,6,382.29,32,18,0
12207,3,115.56,32,18,0
5012,3,177.73,32,18,0
4939,3,177.73,32,18,0
16530,3,115.56,32,18,0
4930,3,76.8798,32,18,0
22956,3,142.68,32,18,0
22956,6,285.36,32,18,0
22957,3,103.08,32,18,0
16496,3,127.11,32,18,0
22958,2,69.34,32,18,1
12621,3,138.69,32,18,1
16470,3,186.62,32,18,1
5794,72,1296,315,0,1
6699,60,1200,315,0,1
12519,12,252,315,0,1
12520,24,552,315,0,1
12561,10,110,315,0,1
6700,30,600,315,0,1
8493,10,105,315,0,1
12518,10,105,315,0,1
8492,10,50,315,0,1
5787,2,209.52,71,5,1
5788,5,224.75,71,5,1
13942,48,935.04,48,12,1
22961,12,730.56,48,12,1
13024,4,419.4,48,12,1
13024,6,629.1,48,12,1
10706,12,845.4,48,12,1
22960,12,924.48,48,18,1
19330,3,297.15,21,5,1
2154,5,83.35,21,5,1
15608,5,133.35,21,5,1
2155,5,100,21,5,1
2150,5,116.65,21,5,1
2151,5,193.35,21,5,1
2177,5,66.65,21,5,1
2185,5,100,21,5,1
2188,5,133.35,21,5,1
2171,5,116.65,21,5,1
2184,5,116.65,21,5,1
2132,5,100,21,5,1
2189,5,133.35,21,5,1
4416,48,550.56,48,12,1
2157,5,183.35,21,5,1
18143,12,184.92,48,18,1
2160,5,100,21,5,1
2161,5,100,21,5,1
4342,24,182.4,48,18,1
2169,10,200,21,5,1
4524,48,0,48,0,1
21086,6,784.08,48,18,1
4474,27,642.87,48,12,1
4474,33,785.73,48,12,1
12476,48,864.96,48,12,1
4453,25,491.5,48,12,1
13309,120,456,48,18,1
8026,24,294.96,48,12,1
13315,24,182.4,48,18,1
10707,96,864.96,48,12,1
22323,23,354.66,48,12,1
21021,18,346.68,48,18,1
14752,100,154,48,18,1
14752,20,30.8,48,18,1
22322,86,1307.2,48,18,1
22322,10,152,48,18,1
18140,32,486.4,48,18,1
13027,48,740.16,48,12,1
21107,56,425.6,48,18,1
21040,60,1428.6,48,12,1
22963,12,1109.4,48,18,1
18766,40,462.4,48,18,1
4524,120,446.4,48,18,1
8731,6,162,132,0,1
13314,35,269.5,48,18,1
21074,1,133.93,145,12,1
22964,1,167.41,145,12,1
14728,2,286.02,145,18,1
22965,1,200.9,145,12,1
22249,1,133.93,145,12,1
17323,1,53.57,145,12,1
14734,1,53.57,145,12,1
21075,1,167.41,145,12,1
17281,2,222.48,145,18,1
13169,6,190.67,145,18,1
13167,6,190.67,145,18,1
13162,6,190.67,145,18,1
13170,6,190.67,145,18,1
17280,6,190.67,145,18,1
13166,6,190.67,145,18,1
13161,6,190.67,145,18,1
21026,4,259.04,324,5,1
21028,4,259.04,324,5,1
21030,4,194.28,324,5,1
21031,4,289.52,324,5,1
21451,4,289.52,324,5,1
22966,1,254.24,324,18,0
5794,72,1296,315,0,0
6699,48,960,315,0,0
12519,6,126,315,0,0
12520,12,276,315,0,0
12561,10,110,315,0,0
6700,20,400,315,0,0
8493,10,105,315,0,0
17425,6,945.06,33,5,0
17433,3,1053.6,33,5,0
17432,3,1896.36,33,5,0
17432,3,0,33,0,0
22967,3,514.26,33,5,0
18819,5,89.55,288,5,0
10792,2,84.79,288,5,1
18827,5,105.355,288,5,1
10778,4,234.37,288,5,1
10793,2,252.47,288,5,1
18807,2,155.925,288,5,1
20325,2,161.135,288,5,1
18808,5,171.565,288,5,1
12206,4,381.1,288,5,1
19917,12,87.69,237,12,1
18797,2,169.59,288,5,1
22355,12,87.6996,237,12,1
16508,12,87.6996,237,12,1
18791,2,96.4,288,5,1
16632,12,87.6996,237,12,1
17403,12,87.6996,237,12,1
18799,2,96.4,288,5,1
16506,12,87.6996,237,12,1
18798,2,96.4,288,5,1
20330,6,87.69,237,12,1
18803,2,160.6,288,5,1
16633,6,87.69,237,12,1
18817,2,80.32,288,5,1
16504,6,87.69,237,12,1
18201,6,87.69,237,12,1
16503,6,87.72,237,12,1
22968,2,83.14,288,5,1
12367,3,222.571,327,5,1
22969,2,187.34,327,18,1
22970,2,187.347,327,18,1
14825,2,148.381,327,5,1
8731,8,216,132,0,1
16387,3,281.13,327,5,1
22971,2,187.42,327,18,1
22972,3,199.14,327,5,1
22973,2,125.08,327,18,1
22974,2,140.58,327,18,1
22975,2,125.08,327,18,1
22976,2,140.58,327,18,1
22581,3,222.57,327,5,1
22977,3,117.15,327,5,1
12400,3,164.01,327,5,1
12393,3,187.44,327,5,1
12394,2,148.38,327,5,1
14826,3,222.57,327,5,1
12402,3,117.15,327,5,1
12399,3,140.58,327,5,1
12290,3,159.9,327,0,1
12372,2,148.38,327,5,1
12406,3,93.72,327,5,1
12391,3,210.87,327,5,1
21430,3,93.72,327,5,1
22978,6,70.26,327,5,1
22979,6,70.26,327,5,1
20989,4,144,320,0,1
20990,2,72,320,0,1
20992,2,72,320,0,1
20991,2,82,320,0,1
21373,1,41,320,0,1
20938,0,0,0,0,1
21894,15,810,300,5,1
20620,5,96,300,5,1
20621,10,192,300,5,1
20005,20,840,300,5,1
20010,10,500,300,5,1
4799,10,460,53,12,1
20938,0,0,0,5,1
6947,5,230,53,12,1
4809,7,161,53,12,1
4810,13,299,53,12,1
20936,15,288,300,5,1
4807,3,117,53,12,1
20939,15,288,300,5,1
11914,6,366,53,12,1
20940,10,192,300,5,1
4802,6,138,53,12,1
20940,10,192,300,5,1
4808,20,164,53,5,1
20014,10,420,300,5,1
19994,10,230,300,5,1
22980,10,420,300,5,1
20935,10,192,300,5,1
22337,6,276,300,5,1
20003,3,138,300,5,1
20938,10,192,300,5,1
7686,15,209.12,64,12,1
7687,15,209.12,64,12,1
9252,15,209.12,64,12,0
15774,12,336,245,12,0
7688,15,209.12,64,12,0
7689,15,209.12,64,12,0
7690,15,209.12,64,12,0
15773,24,312,245,12,0
7691,15,209.12,64,12,0
8781,15,209.12,64,12,0
15082,10,209.12,64,12,0
15083,10,209.12,64,12,0
15084,10,209.12,64,12,0
8333,24,692.43,64,28,0
8783,24,692.43,64,28,0
8334,24,692.43,64,28,0
7693,6,414.05,64,12,1
7694,6,414.05,64,12,1
7695,6,414.05,64,12,1
8784,6,414.05,64,12,1
7696,6,414.05,64,12,1
7698,6,414.05,64,12,1
7699,6,414.05,64,12,1
7700,6,460.06,64,12,1
7701,6,460.06,64,12,1
8785,6,460.06,64,12,1
7702,6,543.71,64,12,1
8987,6,543.71,64,12,1
7703,6,543.72,64,12,1
10551,30,1114.2,111,5,1
9394,15,1058.55,111,5,1
9395,3,512.58,111,5,1
22531,1,68.37,111,12,1
19598,1,86.07,111,12,1
11892,6,292.2,111,12,1
8583,1,81.24,111,12,1
6182,6,560.76,111,5,1
14671,3,146.1,111,12,1
7926,3,559.02,111,5,1
12827,1,124.61,111,5,1
6946,12,1157.76,170,18,1
22981,2,91.82,170,18,1
22982,4,183.64,170,18,1
22983,4,183.64,170,18,1
22984,3,0,170,18,1
14127,5,804.3,111,18,1
20531,3,216.28,111,18,1
20530,2,144.187,111,18,1
14068,5,804.3,111,18,1
18599,1,280.92,111,18,1
22985,4,298.16,111,18,1
22986,1,306.03,111,18,1
22987,1,290.33,111,18,1
22988,3,400.2,111,18,1
18047,6,174.18,111,18,1
22989,4,266.8,111,18,1
19579,4,298.16,111,18,1
18604,4,310.72,111,18,1
6061,4,163.2,111,18,1
6060,3,58.86,111,18,1
20517,10,172.6,111,18,1
18166,6,258.96,111,18,1
18874,6,258.96,111,18,1
6075,4,345.28,111,18,1
18289,6,94.14,111,18,1
11574,6,258.96,111,18,1
6077,6,211.86,111,18,1
22545,12,94.2,111,18,1
16950,20,78.4,111,18,1
22990,2,166.41,111,18,1
15334,2,167.95,111,18,1
20836,3,386.07,111,18,1
15332,2,166.41,111,18,1
19347,3,159.48,111,18,1
17599,1,219.57,111,18,1
6147,2,94.32,111,18,1
6146,2,145.92,111,18,1
22991,2,183.24,111,18,1
15333,1,83.21,111,18,1
7902,6,178.92,111,18,1
22181,2,208.14,111,18,1
7895,6,141.24,111,18,1
10243,4,197.76,111,18,1
22188,3,70.62,111,18,1
19344,3,159.48,111,18,1
22992,3,294.27,111,18,1
21900,3,159.48,111,18,1
19342,4,138.68,111,18,1
15275,3,104.01,111,18,1
23000,2,1142.14,326,12,1
23001,2,606.42,326,12,1
18321,6,2100,217,12,1
13626,4,986.672,217,5,1
13664,6,1050,217,12,1
16396,4,400,217,5,1
16401,6,431.25,217,12,1
23005,2,427.14,326,12,1
13663,3,234.378,217,12,1
22061,2,350,326,12,1
22072,2,407.14,326,12,1
23006,5,100,217,12,1
23007,3,90,217,12,1
23008,1,213.57,326,12,0
1921,2,427.14,326,12,0
11915,2,427.14,326,12,0
23009,2,357.14,326,12,0
22058,2,564.28,326,12,0
5794,60,1080,315,0,0
23010,3,90,217,12,0
6699,48,960,315,0,0
12519,12,252,315,0,0
22073,1,260.71,326,12,0
12520,24,552,315,0,0
6700,10,200,315,0,0
22060,1,267.86,326,12,0
8492,10,50,315,0,0
22055,1,210.71,326,12,1
22056,2,542.86,326,12,1
22063,1,239.29,326,12,1
22065,2,542.86,326,12,1
22053,1,189.29,326,12,1
15776,24,312,245,12,1
22054,2,508.58,326,12,1
22068,1,175,326,12,1
23011,2,249.28,326,12,1
23012,2,356.42,326,12,1
5786,10,552.4,71,5,1
22224,5,304.75,71,5,1
23013,2,642.14,326,12,1
5788,5,224.75,71,5,1
5789,3,111.99,71,5,1
23014,2,392.14,326,12,1
10221,5,167.4,51,12,1
10222,5,334.8,51,12,1
19083,4,133.92,51,12,1
10226,4,318.48,51,12,1
19079,4,297.6,51,12,1
10220,4,312.48,51,12,1
10223,2,238.08,51,12,1
10228,2,66.96,51,12,1
10229,2,177.08,51,12,1
23015,2,171.12,51,12,1
10224,2,178.56,51,12,1
3106,18,313.56,26,18,1
6384,15,699.15,26,18,1
5013,15,763.35,26,12,1
14092,1,346.69,111,18,1
19133,1,192.6,111,18,1
21284,1,127.12,111,18,1
6295,1,127.12,111,18,1
18872,2,323.58,111,18,1
19117,0,0,111,18,1
19134,1,104.01,111,18,1
6111,1,73.19,111,18,1
19142,1,50.08,111,18,1
17336,6,122.4,111,18,1
11888,6,188.34,111,18,1
19117,1,104.01,111,18,1
21899,3,110.94,111,18,1
6294,2,215.72,111,18,1
21322,3,46.23,111,18,1
23016,1,107.86,111,18,1
6229,4,98.6,111,18,1
18870,2,161.78,111,18,1
21290,4,160.08,111,18,1
6292,2,215.72,111,18,1
22183,3,173.94,111,18,1
20864,1,111.71,111,18,1
17636,10,444.4,271,18,1
22642,2,292.76,111,18,1
19320,10,444.4,271,18,1
17634,10,444.4,271,18,1
6140,1,96.3,111,18,1
17635,10,444.4,271,18,1
6266,3,113.25,111,18,1
17638,8,608,271,18,1
19132,1,104.01,111,18,1
17637,8,608,271,18,0
23017,6,141.24,111,18,0
23018,3,150.24,111,18,0
6144,2,94.32,111,18,0
22014,6,45,111,18,0
19131,1,50.08,111,18,0
20849,2,95.54,111,18,0
21886,1,38.52,111,18,0
18574,3,46.23,111,18,0
12955,6,230.7,111,18,0
23019,2,332.82,111,18,0
15343,5,90.25,111,18,0
23020,2,365.18,111,18,0
21309,6,46.38,111,18,0
6257,4,98.6,111,18,1
23021,2,365.18,111,18,1
23022,2,365.18,111,18,1
8566,4,120.2,111,18,1
23023,2,332.82,111,18,1
21611,1,144.07,111,18,1
22186,6,369.78,111,18,1
23024,2,192.6,111,18,1
18575,3,115.56,111,18,1
21888,1,47.77,111,18,1
22536,1,57.78,111,18,1
12872,1,80.89,111,18,1
7874,3,115.56,111,18,1
20831,4,94.16,111,18,1
19140,1,50.08,111,18,1
21311,6,46.38,111,18,1
22011,6,758.28,111,18,1
6524,2,120.18,111,18,1
6297,4,98.6,111,18,1
23025,2,121.06,111,18,1
13072,2,128.64,111,18,1
23026,2,128.64,111,18,1
20838,6,46.38,111,18,1
18165,6,46.38,111,18,1
8731,6,162,132,0,1
19367,4,190.32,111,18,1
22270,6,44.22,111,18,1
17335,3,212.64,111,18,1
17574,3,150,263,0,1
17573,6,162,263,0,1
18371,20,170,263,0,1
21263,3,76.71,111,18,1
11563,2,185.74,111,18,1
7914,10,77.8,111,18,1
7916,3,135.12,111,12,1
23027,1,53.88,111,12,1
23029,1,53.88,111,12,1
23030,1,42.33,111,12,1
23031,1,38.48,111,12,1
14847,3,142.38,111,12,1
9351,6,256.56,111,18,1
6448,6,256.56,111,18,1
6449,6,256.56,111,18,1
9355,6,303.24,111,18,1
6451,6,256.56,111,18,1
10554,6,256.56,111,18,1
11893,12,146.16,111,12,1
21609,5,192.45,111,12,1
21262,5,192.45,111,12,1
10553,6,256.56,111,18,1
7920,10,77.8,111,18,1
13154,12,146.16,111,12,1
21880,12,146.16,111,12,1
10555,6,303.24,111,18,1
18863,10,77.8,111,18,1
18828,10,77.8,111,18,1
6459,6,303.24,111,18,1
10262,6,96.54,111,12,1
6418,3,144.78,111,12,1
21878,3,142.86,111,5,1
9349,3,142.86,111,5,1
6426,2,95.24,111,5,0
6185,6,155.82,111,5,0
18568,6,613.8,285,18,0
18566,6,438.96,285,18,0
